time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452150000	5.66911	19.632	5.29639	3.63181	0.424817	radar	1.61598	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
1477010452200000	5.52209	19.5036	5.12288	3.67232	0.448926	lidar	2.13016	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
1477010452250000	5.31918	19.3554	5.11522	3.70491	0.461877	radar	1.83467	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
1477010452300000	5.11628	19.2519	5.06891	3.71946	0.453935	lidar	2.01714	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
1477010452350000	4.94052	19.1384	4.90505	3.73756	0.443808	radar	4.63302	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
1477010452400000	4.79304	18.9891	4.80892	3.7765	0.46419	lidar	0.672047	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
1477010452450000	4.57725	18.8389	4.9285	3.79867	0.467561	radar	1.63166	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
1477010452500000	4.40688	18.7077	4.86869	3.82171	0.468736	lidar	1.0587	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
1477010452550000	4.23906	18.5638	4.752	3.84377	0.462639	radar	1.10141	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452600000	4.12643	18.4128	4.62967	3.88524	0.485984	lidar	1.44978	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
1477010452650000	3.92483	18.2408	4.91594	3.91228	0.501655	radar	7.23196	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.64771	18.0949	5.06085	3.89687	0.45286	lidar	2.76003	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.49638	17.946	4.86188	3.91559	0.441058	radar	3.57471	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.25683	17.7773	4.97139	3.9147	0.412884	lidar	1.19624	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.06423	17.5942	5.10972	3.93722	0.421819	radar	2.08176	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.89422	17.4751	5.02797	3.94261	0.406492	lidar	6.25667	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.73752	17.2603	5.16655	3.98391	0.43903	radar	2.54839	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.56232	17.0697	5.17112	4.00307	0.435861	lidar	0.0183075	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.40745	16.906	4.93817	4.01246	0.411683	radar	2.36188	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.24841	16.7349	4.91862	4.02755	0.406115	lidar	0.515175	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.07691	16.5379	4.86705	4.03933	0.390447	radar	4.69013	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.91948	16.3085	4.92532	4.06543	0.396334	lidar	2.22754	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.77442	16.1323	4.81657	4.07753	0.383575	radar	0.690226	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.56596	15.9648	4.87785	4.06517	0.347323	lidar	1.77158	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.42722	15.7329	5.0605	4.09977	0.375018	radar	2.09803	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.2505	15.5111	5.12539	4.10911	0.363162	lidar	0.649573	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.09491	15.319	5.06332	4.116	0.347501	radar	1.02416	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.874851	15.0956	5.19044	4.10564	0.31394	lidar	1.96393	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.740193	14.9178	5.01233	4.11286	0.298115	radar	2.53636	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.648265	14.7082	4.94892	4.14669	0.32038	lidar	0.543087	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.526516	14.4658	5.1005	4.17769	0.34341	radar	1.82865	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.348079	14.2396	5.17539	4.17637	0.321253	lidar	0.679732	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.205493	13.985	5.39147	4.20009	0.338144	radar	2.09203	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.209951	13.7384	5.2352	4.27219	0.403205	lidar	4.40217	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.0961111	13.4948	5.31637	4.29347	0.407318	radar	0.523067	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0726673	13.2568	5.38022	4.28748	0.376032	lidar	0.988884	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.187956	13.0419	5.20396	4.29411	0.355779	radar	1.4815	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.174063	12.8248	5.04397	4.35659	0.41019	lidar	3.89982	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.28403	12.6004	4.9211	4.36223	0.387868	radar	2.87706	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.40365	12.3675	4.95932	4.36615	0.369277	lidar	0.357725	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.517007	12.1598	4.89399	4.36631	0.346124	radar	3.42162	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.592125	11.9469	4.86077	4.38387	0.347141	lidar	0.451758	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.711217	11.7171	4.87677	4.38197	0.323206	radar	2.76021	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.915434	11.4685	5.01577	4.34459	0.258714	lidar	4.64698	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.00344	11.2466	4.86276	4.35124	0.24463	radar	2.232	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.18711	11.0183	4.95666	4.31984	0.19302	lidar	2.81302	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.27267	10.7704	5.10946	4.34116	0.21375	radar	1.40309	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.40961	10.5114	5.18939	4.33427	0.192382	lidar	0.972361	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.50838	10.2456	5.3066	4.34829	0.201118	radar	1.07806	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.60124	10.0363	5.24207	4.35432	0.197696	lidar	2.15481	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.68565	9.80978	5.14635	4.36225	0.19257	radar	0.634385	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.75582	9.59324	5.08639	4.37662	0.198975	lidar	0.815158	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.87741	9.33604	5.22975	4.37467	0.188708	radar	2.46155	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.96602	9.03703	5.32059	4.38804	0.191574	lidar	3.81272	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.04407	8.81958	5.1588	4.39195	0.17969	radar	2.03458	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.14206	8.56709	5.19032	4.39409	0.171385	lidar	0.119899	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.27686	8.30828	5.25807	4.37984	0.143285	radar	2.71853	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.31427	8.08189	5.16995	4.40537	0.16565	lidar	0.905181	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.36479	7.87671	5.04616	4.42029	0.173289	radar	5.42706	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.48539	7.62215	5.12048	4.4092	0.149575	lidar	0.820293	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.64224	7.38738	5.05305	4.37335	0.0881486	radar	5.46459	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.7509	7.13062	5.11343	4.36858	0.0766938	lidar	0.40686	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.80912	6.8992	5.12962	4.38814	0.101721	radar	1.6747	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.83961	6.70258	4.98523	4.41096	0.123976	lidar	2.16361	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.88353	6.49346	4.78697	4.42014	0.118672	radar	3.1512	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.94079	6.26068	4.78073	4.43108	0.124361	lidar	0.132764	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.0673	6.00636	4.92874	4.4151	0.10021	radar	4.19769	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.16239	5.72291	5.04666	4.41341	0.0905603	lidar	2.07227	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.27086	5.47617	4.99698	4.39438	0.0507053	radar	2.37401	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.3762	5.20815	5.09137	4.38748	0.0387155	lidar	0.809702	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.44501	4.96242	5.11994	4.39882	0.0545638	radar	0.194023	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.57393	4.66941	5.28811	4.38455	0.0338348	lidar	2.20453	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.68517	4.41425	5.25508	4.36519	-0.00497157	radar	2.19875	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.83014	4.12973	5.41403	4.34627	-0.0263357	lidar	2.18695	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.90569	3.89272	5.38555	4.3592	-4.05642e-05	radar	1.34343	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.97004	3.67046	5.27474	4.367	0.0084073	lidar	0.873962	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.06094	3.47856	5.10994	4.35366	-0.0179401	radar	4.161	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.15178	3.23505	5.12198	4.35286	-0.0178427	lidar	0.0135711	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.27236	2.97309	5.1984	4.3368	-0.044377	radar	0.840673	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.36723	2.69131	5.29517	4.33923	-0.0392244	lidar	1.21809	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.4524	2.44374	5.28586	4.34472	-0.0261588	radar	0.180174	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.56143	2.17075	5.37248	4.34244	-0.0261426	lidar	0.515284	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.6694	1.94123	5.33809	4.31946	-0.0737465	radar	4.16039	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.79065	1.65517	5.46582	4.31611	-0.0709078	lidar	1.19401	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.91455	1.40106	5.50863	4.30137	-0.0918228	radar	0.395139	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.96723	1.18482	5.34199	4.30699	-0.0859849	lidar	5.37576	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.05783	0.983306	5.20069	4.30192	-0.0860198	radar	1.17199	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.11375	0.764755	5.09325	4.30715	-0.0797161	lidar	3.74829	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21451	0.4486	5.32941	4.31494	-0.0679301	radar	5.41119	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.28748	0.215082	5.26585	4.3175	-0.0638005	lidar	1.52478	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.39659	-0.0105833	5.17695	4.31668	-0.0497375	radar	5.80633	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.46567	-0.241819	5.12867	4.3212	-0.0439284	lidar	1.49703	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.58401	-0.410172	5.02037	4.29296	-0.0848666	radar	3.4307	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.71699	-0.585377	4.92423	4.26704	-0.113038	lidar	2.21381	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.83284	-0.828227	5.11798	4.25067	-0.14197	radar	5.6819	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.93132	-1.11162	5.22529	4.26235	-0.115993	lidar	1.64051	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.0206	-1.39002	5.29722	4.27562	-0.0905062	radar	2.776	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.15982	-1.59568	5.24585	4.25393	-0.112645	lidar	1.16189	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.30125	-1.85056	5.47508	4.23382	-0.144203	radar	3.21763	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.41119	-2.10708	5.49138	4.2356	-0.13292	lidar	0.335623	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.56009	-2.30507	5.36135	4.21288	-0.150323	radar	3.57216	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.71139	-2.51159	5.32162	4.19058	-0.169509	lidar	0.650806	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.86588	-2.72577	5.31881	4.17044	-0.184951	radar	1.18383	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.96004	-3.00025	5.375	4.18835	-0.150177	lidar	2.1066	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.08809	-3.22055	5.28097	4.18279	-0.144395	radar	0.36712	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.21277	-3.4056	5.19511	4.16611	-0.15888	lidar	1.5623	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.35903	-3.65945	5.25908	4.16454	-0.148595	radar	4.33159	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.51706	-3.78181	5.09421	4.12072	-0.19808	lidar	5.08349	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.66174	-3.9925	5.14578	4.10853	-0.203177	radar	0.521645	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.81691	-4.22377	5.18779	4.10188	-0.197643	lidar	0.513971	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.96803	-4.44312	5.19014	4.0942	-0.193999	radar	0.38547	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13092	-4.68497	5.25224	4.09033	-0.185167	lidar	1.16824	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27128	-4.87882	5.04946	4.08435	-0.175745	radar	2.07473	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.40178	-5.09405	5.05137	4.0851	-0.164074	lidar	0.261754	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.55038	-5.24926	4.8894	4.06408	-0.178489	radar	3.05059	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.73711	-5.44841	4.9338	4.0443	-0.190618	lidar	1.93531	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.89871	-5.64325	4.95266	4.03261	-0.193241	radar	0.268043	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.05291	-5.82786	4.93993	4.02135	-0.195441	lidar	0.0538988	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19348	-5.9736	4.78485	4.00455	-0.203668	radar	5.092	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.36439	-6.06989	4.67609	3.96185	-0.244968	lidar	3.72294	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.54329	-6.25361	4.76913	3.94745	-0.247873	radar	1.29042	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.68228	-6.46601	4.79767	3.95784	-0.220018	lidar	0.773223	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.90672	-6.63148	4.97719	3.92292	-0.250429	radar	7.19323	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1115	-6.80269	5.0042	3.90066	-0.261606	lidar	0.7458	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.2976	-6.96439	5.037	3.88283	-0.268058	radar	0.790845	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5309	-7.15437	5.11947	3.86222	-0.275303	lidar	3.81276	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7366	-7.29522	5.10485	3.83506	-0.291696	radar	1.74872	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9866	-7.46445	5.17958	3.80706	-0.306508	lidar	3.54319	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1731	-7.60119	5.04952	3.78942	-0.309406	radar	1.41947	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3202	-7.75464	4.98135	3.79116	-0.289936	lidar	3.09393	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5143	-7.88001	4.9271	3.76942	-0.298878	radar	1.69832	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.6905	-7.98259	4.8513	3.74634	-0.309475	lidar	2.8056	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.8795	-8.09477	4.6974	3.72454	-0.317213	radar	1.07129	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.0902	-8.18411	4.67796	3.69034	-0.33903	lidar	0.570695	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3232	-8.31504	4.93785	3.67038	-0.341482	radar	2.94937	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.527	-8.39761	4.88603	3.64045	-0.357152	lidar	1.61353	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7272	-8.48471	4.71636	3.61405	-0.368489	radar	1.48394	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.009	-8.57659	4.81258	3.57208	-0.395193	lidar	4.60211	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2632	-8.67761	4.95624	3.54644	-0.400603	radar	2.7656	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.4848	-8.72604	4.91124	3.50894	-0.421528	lidar	1.79615	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.6911	-8.77148	4.6915	3.47301	-0.44215	radar	3.4224	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9188	-8.88024	4.72201	3.46442	-0.426079	lidar	1.01985	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.181	-8.96764	4.97762	3.446	-0.418853	radar	2.78592	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4083	-9.08145	4.98186	3.44512	-0.395374	lidar	0.70471	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6351	-9.15262	4.8969	3.42559	-0.396518	radar	0.402889	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9259	-9.15128	4.96152	3.36614	-0.442419	lidar	1.99222	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1882	-9.22223	5.00151	3.34832	-0.437303	radar	4.46738	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4575	-9.33877	5.06751	3.35181	-0.407606	lidar	5.21914	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6931	-9.37299	4.88935	3.32173	-0.423303	radar	1.96183	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.95	-9.45632	4.9295	3.31643	-0.404851	lidar	2.08438	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.197	-9.47116	4.86779	3.28234	-0.422912	radar	2.05452	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.446	-9.46379	4.87486	3.24309	-0.443839	lidar	0.564974	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6547	-9.47297	4.77135	3.21822	-0.448443	radar	4.84495	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9428	-9.45239	4.8606	3.17365	-0.474009	lidar	1.72922	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.1988	-9.50897	4.9733	3.17552	-0.440549	radar	7.90563	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.462	-9.52483	5.00113	3.1565	-0.437138	lidar	0.494367	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7175	-9.51749	4.94654	3.12743	-0.448571	radar	1.66442	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9732	-9.48298	4.96659	3.09182	-0.463761	lidar	0.234327	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.212	-9.45265	4.88586	3.05924	-0.478099	radar	0.568127	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4042	-9.50051	4.7738	3.07028	-0.437708	lidar	1.89385	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6412	-9.48878	4.85716	3.05626	-0.424243	radar	1.80124	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.8929	-9.47532	4.87374	3.03895	-0.419869	lidar	0.286497	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1229	-9.43768	4.90522	3.01668	-0.418365	radar	3.87073	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3762	-9.31248	4.95923	2.95455	-0.465664	lidar	3.13779	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6057	-9.24214	4.86238	2.91706	-0.487446	radar	1.15642	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8648	-9.11165	4.94307	2.85998	-0.525036	lidar	1.45852	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1046	-9.00772	4.97564	2.82005	-0.540227	radar	4.97016	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2545	-9.15711	4.66	2.89278	-0.42602	lidar	13.8492	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.4943	-9.11685	4.7302	2.88361	-0.408821	radar	1.66298	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7202	-9.01348	4.75485	2.84551	-0.428907	lidar	0.773394	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9636	-8.93383	4.77183	2.81979	-0.435685	radar	2.57563	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1571	-8.86629	4.70491	2.80145	-0.431183	lidar	1.03731	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.3899	-8.78288	4.69848	2.77718	-0.437049	radar	1.98603	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.576	-8.76159	4.58503	2.78176	-0.406331	lidar	1.2015	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.7586	-8.64111	4.41367	2.73317	-0.449498	radar	5.89076	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-21.962	-8.55619	4.41317	2.71308	-0.446835	lidar	0.0281742	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.1728	-8.45179	4.52334	2.69327	-0.437292	radar	2.27791	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4133	-8.33803	4.60553	2.66888	-0.441011	lidar	1.5819	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6	-8.23293	4.53594	2.6429	-0.4487	radar	0.749834	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.861	-7.96032	4.82461	2.55804	-0.520622	lidar	6.80247	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.048	-7.81858	4.6965	2.51511	-0.554162	radar	3.56102	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
